product_id,product_name,product_category,unit_price,current_stock_level
P03060,Attack Pro,Grocery,2525.45,75
P03061,Attorney Plus,Electronics,3502.82,362
P03062,Answer Lite,Sports,3559.77,477
P03063,Western Pro,Electronics,1579.92,276
P03064,According Lite,Grocery,1801.01,11
P03065,Player Edition,Apparel,1647.77,340
P03066,Seat Plus,Grocery,4698.95,452
P03067,Mother Pro,Automotive,4481.46,359
P03068,Throw Edition,Automotive,1752.43,440
P03069,Instead Max,Electronics,2613.32,8
P03070,Field Lite,Automotive,1622.07,302
P03071,Pick Pro,Apparel,1698.94,44
P03072,Program Plus,Sports,829.98,420
P03073,Small Edition,Books,2386.25,109
P03074,Upon Max,Electronics,3808.91,438
P03075,Him Lite,Home & Kitchen,4857.18,248
P03076,Later Plus,Home & Kitchen,2828.4,453
P03077,Office Edition,Apparel,572.56,382
P03078,Son Edition,Electronics,1822.31,74
P03079,Outside Plus,Beauty,1034.84,305
P03080,Number Plus,Books,2223.38,321
P03081,Item Pro,Grocery,3818.15,354
P03082,Product Plus,Apparel,2333.05,90
P03083,We Max,Apparel,4833.67,482
P03084,Oil Pro,Electronics,4348.31,459
P03085,Media Max,Automotive,775.13,318
P03086,South Edition,Sports,4639.83,261
P03087,My Edition,Books,359.54,211
P03088,Nature Pro,Home & Kitchen,3936.38,123
P03089,Young Lite,Apparel,3412.42,192
P03090,Choice Max,Automotive,3595.82,137
P03091,Exactly Edition,Grocery,4881.43,62
P03092,Buy Plus,Electronics,675.71,356
P03093,College Lite,Books,2500.92,447
P03094,Agreement Pro,Apparel,4884.95,111
P03095,South Pro,Grocery,3347.77,3
P03096,Determine Edition,Grocery,1020.29,342
P03097,Foot Plus,Grocery,4657.33,351
P03098,Believe Lite,Electronics,472.39,6
P03099,Special Plus,Sports,2499.3,418
P03100,Play Max,Home & Kitchen,2639.34,239
P03101,Argue Max,Grocery,2572.19,131
P03102,Usually Plus,Automotive,791.64,323
P03103,Build Plus,Sports,2262.43,496
P03104,Draw Pro,Beauty,251.11,70
P03105,Believe Pro,Home & Kitchen,343.66,12
P03106,Dark Lite,Sports,3566.5,255
P03107,Her Plus,Grocery,2544.51,20
P03108,Tell Plus,Apparel,3380.27,249
P03109,Way Lite,Beauty,2712.83,350
P03110,Manage Lite,Automotive,2222.03,469
P03111,Entire Edition,Books,1565.77,29
P03112,Wall Edition,Books,3684.06,70
P03113,Compare Pro,Grocery,2924.02,160
P03114,Away Plus,Automotive,4953.65,341
P03115,Star Max,Grocery,4603.25,378
P03116,Federal Max,Home & Kitchen,4196.61,228
P03117,Authority Lite,Beauty,524.57,364
P03118,Likely Edition,Electronics,3394.33,357
P03119,Of Plus,Sports,4819.63,436
P03120,Commercial Lite,Books,232.0,328
P03121,War Pro,Electronics,4452.51,405
P03122,Two Edition,Beauty,4586.92,383
P03123,Environmental Edition,Electronics,4781.77,211
P03124,Girl Pro,Home & Kitchen,3379.93,93
P03125,Whether Pro,Automotive,108.81,403
P03126,Wrong Lite,Books,3189.34,6
P03127,System Plus,Books,2025.78,394
P03128,When Max,Electronics,2801.71,371
P03129,Other Max,Beauty,1731.91,249
P03130,Message Max,Electronics,1020.97,397
P03131,Dog Max,Beauty,1176.8,317
P03132,Movie Plus,Apparel,4834.73,18
P03133,Always Edition,Home & Kitchen,2231.31,177
P03134,Democrat Max,Automotive,3630.25,36
P03135,Listen Pro,Automotive,3247.34,420
P03136,Executive Lite,Automotive,4507.02,213
P03137,Natural Max,Electronics,3637.66,431
P03138,Program Lite,Automotive,4012.29,308
P03139,Live Plus,Apparel,4618.83,169
P03140,Between Max,Grocery,286.69,466
P03141,Commercial Pro,Books,2084.66,365
P03142,Prepare Lite,Beauty,3193.63,258
P03143,Theory Max,Grocery,3978.58,143
P03144,My Lite,Automotive,2796.76,453
P03145,Tax Max,Apparel,4941.38,367
P03146,Mrs Max,Books,4557.86,174
P03147,Boy Lite,Sports,4662.45,321
P03148,Radio Plus,Apparel,4041.18,20
P03149,Meet Pro,Apparel,3749.07,85
P03150,Talk Max,Books,1181.65,280
P03151,Here Lite,Electronics,4524.08,394
P03152,Left Max,Sports,3009.15,273
P03153,Bring Edition,Books,1639.15,281
P03154,She Lite,Books,3265.61,460
P03155,Its Pro,Apparel,4121.4,396
P03156,Give Edition,Electronics,3067.79,214
P03157,Agree Plus,Apparel,464.74,122
P03158,Team Pro,Home & Kitchen,3034.81,305
P03159,Movie Lite,Beauty,2784.79,17
P03160,Body Pro,Books,4375.48,306
P03161,Thus Pro,Home & Kitchen,1162.92,386
P03162,Reality Pro,Apparel,2021.54,84
P03163,Inside Lite,Beauty,1685.79,49
P03164,Into Pro,Sports,4270.11,135
P03165,Per Lite,Beauty,2869.44,154
P03166,Charge Lite,Apparel,755.39,433
P03167,Pretty Plus,Automotive,117.75,397
P03168,Human Max,Automotive,88.64,218
P03169,Happy Pro,Automotive,2453.85,150
P03170,Expect Max,Grocery,1961.79,372
P03171,In Plus,Grocery,4106.49,477
P03172,Study Max,Apparel,2743.93,398
P03173,Response Plus,Apparel,2873.59,462
P03174,Myself Pro,Automotive,1703.97,95
P03175,Study Plus,Books,1084.83,146
P03176,Meet Lite,Home & Kitchen,885.42,482
P03177,Value Pro,Grocery,3327.57,164
P03178,Never Edition,Apparel,403.74,402
P03179,Issue Edition,Home & Kitchen,4986.99,439
P03180,Final Pro,Grocery,771.49,110
P03181,Enter Pro,Grocery,568.93,33
P03182,Improve Plus,Books,2931.46,337
P03183,Laugh Pro,Home & Kitchen,1353.25,417
P03184,Field Lite,Electronics,4350.13,141
P03185,That Pro,Books,3542.52,401
P03186,However Edition,Beauty,3948.16,80
P03187,Audience Pro,Sports,2850.32,309
P03188,Poor Edition,Electronics,1352.67,172
P03189,Congress Pro,Automotive,3813.21,193
P03190,Guy Edition,Apparel,2828.36,19
P03191,Money Plus,Apparel,4349.54,57
P03192,Even Lite,Books,2637.34,277
P03193,Crime Lite,Automotive,3522.4,236
P03194,Suddenly Lite,Grocery,2032.51,79
P03195,Class Lite,Beauty,4882.81,268
P03196,Wife Pro,Grocery,1568.83,486
P03197,Onto Max,Apparel,2863.24,477
P03198,Card Lite,Sports,2685.72,8
P03199,Family Lite,Apparel,2745.86,199
P03200,Yeah Lite,Grocery,1130.32,301
P03201,For Plus,Electronics,4480.03,318
P03202,Then Plus,Sports,3154.52,93
P03203,Itself Edition,Books,2541.94,372
P03204,Agree Edition,Sports,1056.73,242
P03205,Book Plus,Apparel,4040.4,159
P03206,Heavy Max,Books,3414.83,492
P03207,Quickly Plus,Electronics,2132.43,499
P03208,Positive Lite,Home & Kitchen,1176.44,100
P03209,Not Pro,Grocery,2200.31,356
P03210,Dream Edition,Home & Kitchen,2415.45,114
P03211,Second Lite,Beauty,4012.75,465
P03212,Push Edition,Automotive,899.71,450
P03213,Sister Edition,Sports,510.16,241
P03214,Decision Plus,Sports,2597.18,72
P03215,Believe Pro,Sports,295.86,155
P03216,Design Lite,Apparel,3349.0,57
P03217,Source Plus,Grocery,4556.38,35
P03218,Morning Plus,Beauty,2050.37,2
P03219,Middle Max,Grocery,2302.18,116
P03220,In Plus,Automotive,4206.42,103
P03221,Conference Lite,Sports,4265.74,274
P03222,Reduce Edition,Books,4372.71,468
P03223,Shoulder Pro,Electronics,3194.12,118
P03224,Boy Pro,Electronics,1252.8,251
P03225,Itself Pro,Books,4367.91,229
P03226,Expect Lite,Home & Kitchen,3479.63,26
P03227,Result Edition,Books,1169.51,391
P03228,Sort Max,Grocery,2772.91,100
P03229,Interesting Max,Automotive,2353.4,241
P03230,Building Lite,Sports,2361.55,10
P03231,Coach Edition,Sports,820.93,259
P03232,Year Edition,Grocery,211.18,432
P03233,Hair Edition,Books,3945.88,493
P03234,Him Max,Beauty,1690.84,216
P03235,Base Edition,Home & Kitchen,4400.81,150
P03236,Future Edition,Sports,1837.23,359
P03237,Notice Plus,Home & Kitchen,1557.0,431
P03238,Single Plus,Electronics,827.69,461
P03239,Explain Lite,Sports,2843.76,433
P03240,According Lite,Electronics,1891.34,487
P03241,Contain Pro,Grocery,775.5,308
P03242,Data Pro,Beauty,4784.82,491
P03243,She Plus,Sports,3745.06,180
P03244,Oil Max,Sports,1232.44,293
P03245,Me Edition,Grocery,1246.83,114
P03246,Group Edition,Grocery,3361.57,66
P03247,Before Pro,Books,2948.78,302
P03248,Several Plus,Grocery,1806.06,200
P03249,Election Pro,Automotive,176.2,297
P03250,Enough Max,Automotive,4376.42,144
P03251,Determine Lite,Books,1261.86,47
P03252,Cell Plus,Home & Kitchen,1067.69,209
P03253,Week Plus,Apparel,211.46,45
P03254,Blue Edition,Home & Kitchen,2398.8,340
P03255,Term Max,Beauty,1274.71,444
P03256,Party Plus,Beauty,4303.29,157
P03257,Six Max,Automotive,2606.18,116
P03258,Such Edition,Automotive,161.06,391
P03259,Home Edition,Electronics,2525.97,248
P03260,Compare Plus,Automotive,4707.7,222
P03261,Hour Lite,Books,3974.17,144
P03262,Create Lite,Apparel,457.21,11
P03263,Reveal Plus,Beauty,1466.14,391
P03264,Throughout Max,Apparel,3789.26,303
P03265,Current Edition,Books,432.06,118
P03266,Result Plus,Home & Kitchen,4961.42,292
P03267,Choice Max,Home & Kitchen,2368.58,161
P03268,I Pro,Automotive,139.27,369
P03269,Building Edition,Grocery,1293.24,445
P03270,Identify Edition,Grocery,589.69,296
P03271,Almost Max,Books,4092.44,334
P03272,Night Pro,Beauty,2194.58,267
P03273,Participant Lite,Electronics,2304.95,492
P03274,Little Edition,Books,2038.46,91
P03275,Personal Max,Sports,412.31,185
P03276,Go Edition,Automotive,2236.62,486
P03277,Fact Lite,Grocery,1817.98,496
P03278,Company Pro,Grocery,1489.2,491
P03279,Although Pro,Automotive,2337.55,279
P03280,Often Edition,Grocery,2744.85,182
P03281,Determine Edition,Grocery,1842.55,356
P03282,Way Max,Home & Kitchen,3615.25,475
P03283,Person Max,Electronics,1632.42,291
P03284,Soon Edition,Home & Kitchen,3850.95,190
P03285,Improve Pro,Home & Kitchen,2210.26,447
P03286,Major Max,Home & Kitchen,992.26,482
P03287,Front Max,Beauty,2639.0,107
P03288,Suggest Edition,Books,2201.27,17
P03289,Pattern Edition,Grocery,858.15,359
P03290,Early Pro,Apparel,1705.06,457
P03291,Prevent Plus,Books,4625.15,226
P03292,Pull Pro,Beauty,1519.7,258
P03293,Sometimes Pro,Sports,2551.96,315
P03294,Drive Pro,Grocery,2383.76,213
P03295,Difference Lite,Beauty,1544.7,475
P03296,Service Max,Sports,3116.73,256
P03297,Next Pro,Automotive,3502.85,191
P03298,Accept Max,Apparel,670.95,324
P03299,Tree Lite,Grocery,3340.43,453
P03300,Environmental Edition,Home & Kitchen,2420.75,500
P03301,Simple Max,Home & Kitchen,4653.73,56
P03302,Sport Edition,Automotive,4236.35,41
P03303,Society Pro,Apparel,3074.42,390
P03304,State Pro,Sports,250.7,179
P03305,Machine Lite,Books,3618.05,391
P03306,Tv Plus,Sports,679.94,450
P03307,Politics Max,Sports,599.5,477
P03308,Question Plus,Sports,2204.52,492
P03309,Animal Pro,Sports,1356.42,189
P03310,Bill Lite,Beauty,2905.02,89
P03311,Yard Max,Home & Kitchen,702.48,299
P03312,Anything Edition,Sports,2546.37,77
P03313,Prevent Plus,Electronics,300.28,138
P03314,Space Plus,Beauty,244.94,212
P03315,Ready Edition,Grocery,3701.14,171
P03316,Success Max,Grocery,3602.88,262
P03317,Behind Pro,Apparel,4211.81,72
P03318,Name Edition,Automotive,1212.47,40
P03319,Effect Max,Books,3459.43,249
P03320,Nor Plus,Beauty,4096.16,346
P03321,Matter Max,Books,4766.6,181
P03322,Style Pro,Electronics,4042.6,482
P03323,Just Max,Electronics,4288.68,372
P03324,Truth Pro,Books,875.95,478
P03325,Focus Pro,Electronics,3714.91,172
P03326,Seem Edition,Electronics,1573.02,35
P03327,Feel Edition,Grocery,2620.69,413
P03328,Return Plus,Electronics,4969.53,293
P03329,Technology Max,Sports,1905.06,409
P03330,Some Edition,Apparel,2122.06,360
P03331,Us Lite,Apparel,2161.95,178
P03332,We Max,Home & Kitchen,314.38,37
P03333,Produce Lite,Grocery,4332.29,244
P03334,None Pro,Beauty,2805.67,62
P03335,Represent Edition,Sports,1532.98,271
P03336,Price Plus,Home & Kitchen,1593.8,187
P03337,Camera Edition,Books,2801.32,197
P03338,Community Max,Electronics,1133.25,263
P03339,Way Plus,Beauty,2449.03,138
P03340,Fight Max,Electronics,4469.27,124
P03341,Work Max,Beauty,4081.84,35
P03342,Just Edition,Books,1461.82,266
P03343,Certain Pro,Apparel,4163.09,41
P03344,Picture Plus,Apparel,4226.03,321
P03345,Majority Lite,Automotive,580.58,203
P03346,Same Plus,Automotive,3536.89,14
P03347,System Lite,Beauty,850.64,471
P03348,Lawyer Plus,Electronics,4785.4,186
P03349,Listen Edition,Grocery,512.47,119
P03350,Eye Edition,Grocery,3613.28,330
P03351,More Plus,Sports,4833.68,460
P03352,Always Lite,Automotive,2880.92,136
P03353,Difficult Plus,Automotive,886.79,346
P03354,Police Max,Beauty,2761.27,122
P03355,Although Max,Books,3763.1,408
P03356,The Lite,Home & Kitchen,3826.24,246
P03357,Speak Max,Grocery,4882.58,92
P03358,Ready Lite,Grocery,4887.03,351
P03359,Admit Pro,Books,2055.91,61
P03360,Entire Lite,Apparel,1942.96,480
P03361,Man Edition,Home & Kitchen,790.9,118
P03362,Stock Max,Apparel,814.64,119
P03363,Loss Plus,Home & Kitchen,2446.28,473
P03364,End Lite,Beauty,4296.16,143
P03365,According Max,Beauty,2573.04,298
P03366,Soldier Max,Home & Kitchen,2281.43,278
P03367,Might Pro,Beauty,2159.05,220
P03368,Under Pro,Sports,1591.56,410
P03369,Area Pro,Electronics,1222.11,256
P03370,Can Lite,Books,3395.88,458
P03371,Able Lite,Automotive,4534.41,294
P03372,Above Edition,Home & Kitchen,838.24,91
P03373,Suffer Pro,Apparel,3460.61,319
P03374,Owner Edition,Apparel,3403.72,0
P03375,Natural Max,Sports,2546.19,410
P03376,Whether Max,Automotive,1190.73,436
P03377,Sort Plus,Home & Kitchen,4323.36,435
P03378,Coach Plus,Books,4179.03,448
P03379,Good Max,Grocery,3554.61,3
P03380,Many Plus,Beauty,3871.09,297
P03381,Child Pro,Grocery,499.56,150
P03382,Conference Pro,Electronics,1774.48,340
P03383,Song Edition,Books,1770.34,369
P03384,Especially Plus,Beauty,2132.3,406
P03385,Allow Edition,Electronics,2255.03,2
P03386,Head Lite,Automotive,1056.71,100
P03387,Board Edition,Electronics,302.44,136
P03388,Ever Edition,Automotive,3377.18,422
P03389,Occur Edition,Books,3702.47,255
P03390,None Plus,Sports,3346.47,298
P03391,Fly Max,Home & Kitchen,3283.94,476
P03392,Line Max,Sports,2642.64,448
P03393,Today Max,Apparel,1993.05,87
P03394,Medical Plus,Home & Kitchen,89.13,287
P03395,Born Plus,Grocery,3116.07,98
P03396,Remember Pro,Sports,3791.43,110
P03397,Student Lite,Apparel,1663.88,288
P03398,Lay Lite,Home & Kitchen,4600.4,355
P03399,Interest Pro,Home & Kitchen,1506.43,90
P03400,Tend Plus,Books,4578.47,15
P03401,Sound Pro,Sports,2293.36,201
P03402,Position Lite,Apparel,3685.43,60
P03403,Population Max,Electronics,1232.37,8
P03404,Itself Plus,Home & Kitchen,4571.95,198
P03405,Culture Max,Books,3341.62,363
P03406,Hot Max,Apparel,2755.16,270
P03407,Why Lite,Sports,532.62,97
P03408,Successful Plus,Books,897.51,345
P03409,Pattern Plus,Books,1411.73,499
P03410,Born Max,Grocery,4831.95,108
P03411,News Pro,Automotive,3085.89,223
P03412,Language Edition,Grocery,2043.18,206
P03413,Congress Pro,Grocery,4593.24,475
P03414,Story Pro,Grocery,4268.56,355
P03415,Body Pro,Books,3411.98,234
P03416,Painting Max,Apparel,3669.63,345
P03417,Ready Max,Books,2176.41,132
P03418,Fund Pro,Electronics,3453.66,374
P03419,Either Plus,Beauty,2101.45,77
P03420,World Plus,Electronics,4769.99,441
P03421,Message Lite,Automotive,1869.91,181
P03422,Against Plus,Electronics,4041.33,289
P03423,Unit Max,Grocery,1794.5,429
P03424,System Pro,Apparel,3893.35,133
P03425,Rather Lite,Beauty,4827.81,471
P03426,As Plus,Home & Kitchen,491.05,298
P03427,Me Plus,Apparel,4462.03,477
P03428,Rest Edition,Apparel,2157.84,396
P03429,Save Lite,Books,572.65,466
P03430,Phone Plus,Home & Kitchen,4637.48,485
P03431,When Pro,Home & Kitchen,3666.92,494
P03432,Conference Pro,Beauty,2601.39,264
P03433,Case Plus,Apparel,4489.58,204
P03434,Bag Edition,Apparel,4010.52,26
P03435,Daughter Pro,Grocery,421.48,441
P03436,Final Pro,Apparel,1346.96,120
P03437,Company Pro,Automotive,701.32,260
P03438,Through Plus,Sports,3401.92,251
P03439,Despite Pro,Home & Kitchen,2452.16,491
P03440,Other Max,Apparel,3665.69,322
P03441,Campaign Edition,Beauty,2504.2,410
P03442,Bag Plus,Home & Kitchen,1911.16,232
P03443,Do Lite,Grocery,3323.79,302
P03444,Technology Lite,Sports,3666.84,242
P03445,You Plus,Sports,4511.68,194
P03446,Agent Lite,Automotive,787.13,310
P03447,Maybe Edition,Electronics,4045.61,271
P03448,Reflect Pro,Grocery,2873.98,263
P03449,Past Pro,Automotive,2642.91,171
P03450,Then Lite,Apparel,1201.94,87
P03451,Investment Max,Beauty,2569.5,386
P03452,After Pro,Apparel,2395.28,268
P03453,Official Pro,Home & Kitchen,382.16,202
P03454,Message Edition,Apparel,62.12,292
P03455,Decision Pro,Automotive,2124.71,434
P03456,Several Pro,Apparel,2186.06,63
P03457,Move Pro,Apparel,4049.69,299
P03458,Forget Edition,Grocery,2440.31,3
P03459,On Edition,Apparel,4944.34,300
P03460,Last Edition,Home & Kitchen,3112.97,493
P03461,Grow Max,Home & Kitchen,4140.15,127
P03462,Collection Max,Apparel,3868.18,426
P03463,Apply Plus,Sports,3680.16,471
P03464,Image Max,Grocery,3582.41,253
P03465,Morning Lite,Sports,3392.49,181
P03466,Ball Pro,Apparel,3426.5,430
P03467,Military Plus,Electronics,3985.08,444
P03468,Time Pro,Books,2869.78,296
P03469,Fear Edition,Electronics,2283.59,86
P03470,Management Pro,Books,3536.97,393
P03471,Spring Pro,Beauty,3841.33,148
P03472,Artist Max,Books,4313.09,26
P03473,Attack Plus,Apparel,3744.83,335
P03474,Least Pro,Automotive,2570.18,386
P03475,Of Pro,Apparel,1530.56,114
P03476,Blue Edition,Apparel,2660.66,70
P03477,Agree Lite,Books,3962.31,40
P03478,Computer Pro,Electronics,4081.1,398
P03479,Garden Lite,Sports,2134.66,241
P03480,Look Pro,Electronics,198.58,71
P03481,Energy Plus,Beauty,3269.82,106
P03482,Speak Edition,Electronics,4885.93,1
P03483,Turn Edition,Automotive,3278.17,155
P03484,Front Plus,Automotive,2607.85,361
P03485,Role Max,Apparel,3190.5,128
P03486,Military Plus,Home & Kitchen,4233.28,304
P03487,Budget Pro,Beauty,4783.42,330
P03488,Decide Edition,Automotive,3025.8,431
P03489,Relate Plus,Sports,59.98,141
P03490,Often Edition,Apparel,3484.23,105
P03491,Art Lite,Apparel,1839.82,64
P03492,Lead Edition,Beauty,1315.62,180
P03493,Administration Pro,Beauty,3685.23,438
P03494,And Plus,Apparel,4360.95,303
P03495,Arrive Plus,Grocery,3611.9,233
P03496,Interview Pro,Apparel,3171.37,33
P03497,Service Pro,Books,4246.83,33
P03498,Should Lite,Beauty,2059.1,494
P03499,Answer Lite,Grocery,3196.76,107
P03500,Key Lite,Books,1131.34,429
P03501,Hold Pro,Electronics,1766.82,67
P03502,Rise Plus,Books,4265.17,242
P03503,Tonight Edition,Sports,1166.36,30
P03504,Long Plus,Electronics,1362.8,202
P03505,Author Plus,Grocery,3658.92,353
P03506,Out Edition,Automotive,4557.39,49
P03507,Try Lite,Automotive,3438.21,388
P03508,Yeah Pro,Beauty,1044.27,356
P03509,Expert Plus,Home & Kitchen,4230.58,398
P03510,Inside Lite,Apparel,1663.73,325
P03511,Lawyer Edition,Grocery,967.6,446
P03512,Anything Max,Home & Kitchen,1330.9,102
P03513,Tonight Edition,Automotive,2139.91,160
P03514,Nature Pro,Apparel,1148.87,255
P03515,Speak Plus,Apparel,4623.13,224
P03516,Bring Edition,Automotive,1660.32,228
P03517,Practice Plus,Beauty,3798.09,460
P03518,Discover Pro,Sports,4998.27,198
P03519,How Plus,Apparel,2303.02,292
P03520,Thus Pro,Electronics,1620.67,272
P03521,Evening Edition,Books,631.25,364
P03522,Financial Edition,Beauty,1617.36,329
P03523,Everything Pro,Electronics,2922.1,314
P03524,Sure Max,Books,1014.96,109
P03525,Seem Pro,Sports,4550.48,164
P03526,Open Pro,Automotive,3472.1,277
P03527,Style Pro,Sports,97.3,142
P03528,Begin Pro,Automotive,1191.6,349
P03529,Property Edition,Apparel,1504.67,254
P03530,Of Pro,Beauty,1424.64,286
P03531,Old Plus,Sports,3947.13,125
P03532,Me Pro,Automotive,832.58,356
P03533,Beat Plus,Sports,2962.81,444
P03534,Health Edition,Home & Kitchen,1788.48,195
P03535,Order Edition,Home & Kitchen,4183.44,182
P03536,Reflect Max,Electronics,2969.04,176
P03537,Low Max,Home & Kitchen,1601.27,38
P03538,Hit Plus,Sports,2842.74,9
P03539,Event Plus,Apparel,2125.05,209
P03540,Second Edition,Sports,4226.72,441
P03541,Computer Lite,Electronics,3931.62,60
P03542,Put Pro,Electronics,3898.82,267
P03543,Response Lite,Sports,743.39,354
P03544,They Plus,Electronics,4151.31,48
P03545,Identify Plus,Grocery,4857.32,329
P03546,Drug Max,Electronics,2758.27,182
P03547,Bank Max,Grocery,2765.44,379
P03548,May Plus,Books,3061.43,265
P03549,Lay Pro,Beauty,1293.71,399
P03550,Charge Plus,Grocery,4859.04,388
P03551,Live Max,Apparel,825.75,379
P03552,Attorney Edition,Automotive,1843.65,318
P03553,Perhaps Lite,Apparel,1235.64,179
P03554,Song Max,Apparel,1782.01,390
P03555,Go Lite,Apparel,536.39,286
P03556,Air Pro,Electronics,3297.6,276
P03557,Million Plus,Beauty,2175.35,299
P03558,Wrong Lite,Books,1648.85,6
P03559,Democrat Edition,Books,3632.74,436
P03560,Store Max,Automotive,548.45,413
P03561,Happy Max,Books,3806.47,394
P03562,Little Lite,Sports,2077.03,96
P03563,Put Lite,Automotive,3086.19,89
P03564,Information Max,Grocery,3759.99,476
P03565,Material Lite,Home & Kitchen,1401.07,387
P03566,Model Lite,Home & Kitchen,1070.81,10
P03567,Will Plus,Grocery,1907.34,324
P03568,He Edition,Grocery,4139.97,272
P03569,College Max,Beauty,487.06,87
P03570,Mother Pro,Beauty,4733.15,168
P03571,Wide Pro,Home & Kitchen,2799.93,374
P03572,Good Plus,Grocery,2018.14,254
P03573,Fall Max,Sports,479.32,406
P03574,Range Pro,Home & Kitchen,2052.36,266
P03575,White Edition,Automotive,254.43,119
P03576,Class Plus,Beauty,1917.42,226
P03577,Glass Max,Home & Kitchen,3901.89,274
