line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
4013,T002688,P00446,PR036,5,1498.49
4014,T002837,P02713,,2,717.97
4015,T000792,P01239,PR040,9,2741.06
4016,T000792,P00229,PR019,9,2166.7
4017,T002588,P01057,PR036,9,2049.39
4018,T000642,P00201,PR028,6,2884.36
4019,T004154,P00123,PR018,10,146.5
4020,T000388,P02690,,6,2139.55
4021,T003960,P02979,PR010,5,1165.58
4022,T004207,P01736,PR027,6,2139.37
4023,T004701,P00742,PR049,4,1204.51
4024,T003463,P00518,PR023,7,1574.7
4025,T002487,P00276,PR040,4,856.37
4026,T004951,P00349,PR032,4,1835.99
4027,T004109,P02063,,10,4855.3
4028,T000815,P00687,PR015,4,836.57
4029,T004641,P02182,PR047,9,2603.35
4030,T004550,P02394,PR024,2,791.85
4031,T004784,P01815,,6,1218.81
4032,T004512,P02094,PR021,10,4879.88
4033,T000908,P02290,PR007,8,2899.26
4034,T002275,P02894,PR036,4,284.57
4035,T003818,P02466,,5,1451.84
4036,T001397,P00567,PR037,4,975.05
4037,T001768,P00934,PR037,3,847.96
4038,T002090,P01695,PR014,8,3047.58
4039,T001708,P01898,PR017,8,997.53
4040,T002809,P01845,PR045,7,2298.31
4041,T003337,P00150,PR014,10,677.8
4042,T000152,P00722,PR040,9,2944.45
4043,T001630,P00365,PR016,5,1663.14
4044,T000034,P00048,PR032,6,1529.5
4045,T004009,P02348,PR005,8,3001.03
4046,T003429,P00983,PR040,7,1538.84
4047,T003169,P00481,PR015,3,680.97
4048,T000636,P01749,PR013,8,3460.15
4049,T001455,P02926,PR043,5,669.46
4050,T000750,P01229,PR025,10,1666.45
4051,T002571,P02057,PR043,8,3997.44
4052,T003534,P02212,PR011,2,433.95
4053,T001567,P00740,PR005,8,3966.29
4054,T003414,P02235,PR038,9,116.57
4055,T002538,P00499,PR047,2,618.36
4056,T003304,P01626,PR043,9,1674.23
4057,T002677,P02343,PR014,3,1443.1
4058,T004619,P00783,PR032,10,2405.46
4059,T000060,P00932,PR037,6,1720.02
4060,T001256,P02502,PR012,9,3739.55
4061,T001710,P01211,PR025,2,980.1
4062,T004103,P00889,PR023,4,178.07
4063,T004511,P02229,PR019,3,932.62
4064,T004958,P01184,PR020,2,962.52
4065,T003523,P01154,PR019,3,1207.02
4066,T001504,P00283,PR037,2,887.67
4067,T000054,P01306,PR012,5,1293.88
4068,T002653,P02797,PR041,10,3272.59
4069,T004698,P01478,PR012,3,1063.49
4070,T000340,P00819,PR027,6,562.38
4071,T002960,P00949,PR006,6,2585.92
4072,T003544,P02783,PR039,10,1161.13
4073,T002010,P01275,PR025,7,2037.76
4074,T004615,P02225,PR049,3,347.64
4075,T003085,P01686,PR032,7,2863.44
4076,T000779,P02159,PR014,5,1877.55
4077,T004537,P01876,PR008,9,3911.56
4078,T001021,P02700,PR013,1,358.76
4079,T004827,P02339,PR050,2,289.85
4080,T001667,P00787,PR014,9,485.89
4081,T000466,P00464,PR016,10,616.89
4082,T001073,P01334,,3,245.91
4083,T000502,P00854,PR040,4,151.57
4084,T003882,P00537,PR020,10,1071.44
4085,T002495,P01366,PR003,3,1388.35
4086,T000809,P00163,PR030,10,3756.65
4087,T003381,P00103,,1,72.99
4088,T004654,P00890,,1,160.47
4089,T003798,P00607,PR037,2,911.7
4090,T002840,P00956,PR029,5,2054.59
4091,T002002,P02084,PR029,5,2187.42
4092,T000824,P01466,PR007,1,336.03
4093,T000626,P02180,PR047,2,778.26
4094,T003911,P00827,PR029,9,4100.12
4095,T003328,P01599,PR005,2,335.26
4096,T003523,P01879,PR047,2,797.38
4097,T002055,P00419,PR019,4,1880.08
4098,T003507,P00641,,1,28.63
4099,T004247,P02569,PR008,2,450.51
4100,T003351,P01613,PR044,3,1246.23
4101,T002734,P02682,PR020,4,1385.05
4102,T000664,P00217,PR003,1,57.1
4103,T004710,P00838,,10,1529.98
4104,T000971,P01581,PR044,9,3056.28
4105,T003604,P00125,PR013,2,105.82
4106,T003878,P00644,PR019,10,2150.59
4107,T001966,P02126,PR039,5,1822.81
4108,T004537,P02062,,8,1569.68
4109,T003977,P02382,PR031,2,673.75
4110,T003252,P01620,PR050,8,3593.14
4111,T000671,P01326,PR001,3,496.63
4112,T003300,P02580,PR045,5,2181.35
4113,T002798,P00069,PR001,6,1197.93
4114,T002227,P01761,PR031,10,738.12
4115,T000329,P02027,PR026,6,1641.17
4116,T003162,P00669,PR049,6,462.12
4117,T002243,P01658,PR031,3,475.88
4118,T004492,P01383,PR002,9,2203.35
4119,T002733,P02839,PR010,6,114.17
4120,T000843,P00409,PR014,5,2324.61
4121,T004621,P00646,PR046,2,470.87
4122,T001305,P02239,PR027,9,4192.17
4123,T003952,P02801,PR019,9,1867.68
4124,T003471,P00572,PR014,1,79.31
4125,T000036,P00411,,3,533.47
4126,T002968,P01355,PR023,9,339.59
4127,T004037,P01749,PR050,10,1002.2
4128,T000244,P02351,PR047,9,2799.86
4129,T001593,P01307,,9,3517.14
4130,T003810,P00048,PR040,7,1727.71
4131,T000363,P00974,PR012,8,1451.07
4132,T002087,P00120,PR031,3,670.14
4133,T002586,P02908,PR002,1,110.79
4134,T004659,P02836,PR043,3,1460.51
4135,T003517,P01533,PR010,2,472.06
4136,T003128,P02491,PR026,9,183.38
4137,T004381,P02209,PR022,7,3354.15
4138,T002879,P00830,PR004,9,549.03
4139,T004998,P01421,PR039,1,448.33
4140,T003190,P01438,,9,3780.02
4141,T003078,P00413,PR022,3,1254.64
4142,T002826,P02634,PR037,3,920.77
4143,T004120,P01323,,10,1459.64
4144,T001420,P00954,PR025,3,1448.41
4145,T000414,P02379,PR017,7,839.29
4146,T002865,P02664,PR024,6,2487.03
4147,T002991,P00839,,2,883.09
4148,T000131,P02090,PR007,9,1015.59
4149,T004453,P01783,PR037,9,3393.03
4150,T002067,P00461,PR006,10,2223.21
4151,T000737,P00194,,1,332.2
4152,T000108,P00736,PR050,7,1474.73
4153,T003818,P00478,PR041,1,482.09
4154,T003674,P01739,PR048,10,3027.73
4155,T001608,P01094,PR009,4,490.32
4156,T003027,P00339,PR016,9,2109.63
4157,T003242,P01531,PR035,4,195.73
4158,T000059,P02115,PR047,8,2688.58
4159,T000864,P01650,PR016,2,935.21
4160,T003779,P00745,PR025,2,113.8
4161,T003540,P01892,PR038,1,328.74
4162,T001211,P01525,PR011,5,1592.21
4163,T003073,P02546,PR050,2,180.34
4164,T003705,P01722,PR042,8,222.77
4165,T000568,P00662,PR047,3,620.01
4166,T004061,P00721,PR013,8,1792.07
4167,T004844,P01900,,10,2097.8
4168,T003969,P01189,PR018,1,394.37
4169,T002706,P01073,PR015,3,351.8
4170,T003792,P00212,PR035,2,522.77
4171,T003860,P02380,PR040,10,3662.17
4172,T002003,P02120,PR006,7,873.14
4173,T004634,P00134,PR028,5,1709
4174,T001041,P02793,,7,623.89
4175,T001885,P01896,PR025,10,1133.24
4176,T000036,P02622,PR009,8,1622.61
4177,T002006,P02005,,2,920.78
4178,T002256,P01604,PR043,2,336.86
4179,T004923,P00005,PR047,9,2600.97
4180,T003682,P00907,PR002,4,1469.27
4181,T001943,P00474,PR024,2,607.59
4182,T000011,P00208,PR018,7,398.35
4183,T003607,P02771,,6,942.41
4184,T004157,P00537,PR016,10,995.28
4185,T004834,P01739,PR004,1,186.53
4186,T000612,P02603,,6,196.4
4187,T002556,P00055,PR021,10,3717.84
4188,T001811,P01161,,9,3813.46
4189,T002715,P01295,PR017,10,4664.69
4190,T001583,P00532,PR011,7,1886.4
4191,T001156,P00724,PR041,2,683.45
4192,T002967,P01374,PR005,5,1260.21
4193,T000512,P00146,PR049,10,1169.48
4194,T003516,P00790,PR047,5,220.67
4195,T003227,P00887,PR018,10,2238
4196,T004506,P01935,PR002,7,2534.43
4197,T000349,P02562,PR005,9,3610.05
4198,T004016,P01653,PR038,5,2315.39
4199,T001386,P02173,PR010,4,329.3
4200,T001563,P02400,PR005,9,91.77
4201,T001064,P02902,PR039,7,175.06
4202,T004945,P02442,PR032,10,3126.32
4203,T002497,P01456,PR042,9,1951.68
4204,T000815,P00311,PR030,9,2153.24
4205,T002292,P01064,PR020,4,586.02
4206,T000358,P02196,PR001,1,12.26
4207,T004672,P00919,,1,349.96
4208,T001542,P00725,PR005,7,1938.32
4209,T004194,P01161,PR031,4,173.79
4210,T003980,P02494,PR047,4,1052.64
4211,T004196,P00498,PR015,3,990.06
4212,T000292,P02367,PR020,2,805.24
4213,T001207,P00213,PR034,1,323.1
4214,T001887,P02278,,4,1690.93
4215,T001558,P01613,PR029,10,108.76
4216,T000936,P02543,PR013,10,3914.55
4217,T002728,P02788,PR040,4,1031.6
4218,T002654,P01725,PR001,2,304.61
4219,T001488,P02650,,8,2814.48
4220,T003444,P00688,PR031,10,3515.88
4221,T004047,P02518,PR037,7,2326.44
4222,T002149,P02681,PR022,8,709.83
4223,T001516,P02316,PR034,7,522.83
4224,T004417,P01481,PR001,6,883.36
4225,T002716,P01705,PR015,7,1586.01
4226,T003503,P00292,,3,516.09
4227,T002334,P02820,,7,3186.29
4228,T001592,P02535,PR004,10,3315.12
4229,T003849,P00966,PR039,9,2505.29
4230,T002126,P00441,PR038,10,3183.4
4231,T004792,P00056,PR031,9,3514.53
4232,T003292,P01672,PR050,5,554.46
4233,T002318,P02625,PR027,7,638.34
4234,T000029,P01468,,5,1374.94
4235,T000736,P02200,,10,4658.74
4236,T003362,P00245,,3,1055.94
4237,T003854,P01164,PR020,3,170.14
4238,T001601,P00427,PR021,5,981.06
4239,T002424,P01035,PR011,10,1418.88
4240,T003500,P01353,PR039,1,481.76
4241,T001503,P01985,PR020,8,1967.75
4242,T002532,P01589,PR042,8,2975.77
4243,T002620,P02120,,3,834.41
4244,T001223,P01399,,6,2362.64
4245,T002606,P02840,,7,2081.27
4246,T002476,P02394,PR039,1,44.85
4247,T003032,P00280,PR035,5,727.2
4248,T003496,P00474,PR049,2,351.27
4249,T002512,P01331,PR009,3,1345.02
4250,T003677,P01868,PR046,2,434.23
4251,T000295,P01598,PR041,10,1878.36
4252,T002950,P01815,,5,1267.92
4253,T001561,P00211,PR013,8,1496.31
4254,T000038,P00831,PR005,6,1196.21
4255,T001741,P01648,PR033,7,1571.74
4256,T000429,P00050,PR028,10,3281.97
4257,T001559,P01785,PR037,7,2062.12
4258,T002672,P01943,PR030,5,2380.12
4259,T001043,P01860,PR006,10,2343.09
4260,T000280,P00991,PR021,5,141.26
4261,T004395,P01187,PR022,6,593.14
4262,T004568,P02537,PR007,10,872.26
4263,T003267,P01510,PR003,8,3118.5
4264,T001648,P01793,PR014,4,1116.24
4265,T003105,P00708,PR047,5,1910.64
4266,T000193,P00556,PR009,9,3799.12
4267,T003036,P01022,PR038,2,501.9
4268,T002765,P02541,PR045,3,236.34
4269,T002074,P00004,PR048,3,304.28
4270,T004973,P01268,PR015,3,920.98
4271,T002411,P02100,,3,936.45
4272,T002720,P00854,PR026,4,726.1
4273,T003730,P02653,PR029,6,2227.45
4274,T004613,P01692,PR017,2,904.84
4275,T001730,P01452,PR044,8,1538.82
4276,T002289,P01971,PR015,5,1244.4
4277,T000121,P01064,PR048,1,308.38
4278,T001009,P02372,PR029,9,2226.64
4279,T002572,P00308,PR018,1,157.8
4280,T003417,P01381,PR045,5,2353.54
4281,T003888,P00244,PR046,6,1715.93
4282,T001053,P01070,PR001,2,537.45
4283,T003811,P02907,PR008,7,2729.27
4284,T002139,P02058,PR009,6,1074.88
4285,T002804,P02286,PR023,8,1260.24
4286,T002111,P02398,,10,1758.44
4287,T004518,P01953,PR020,1,80.34
4288,T000862,P00684,PR013,2,425.72
4289,T003582,P02515,PR046,2,395.85
4290,T003034,P00926,PR029,5,655.05
4291,T004129,P01190,PR024,6,1146.84
4292,T003184,P01996,PR050,1,272.96
4293,T003237,P01211,,10,1051.2
4294,T001666,P01419,PR036,7,1029.28
4295,T002380,P00519,PR031,2,773.03
4296,T004853,P00558,PR028,4,572.79
4297,T003354,P00978,PR037,4,159.7
4298,T000387,P02193,PR031,5,1726.89
4299,T003977,P00163,PR035,3,1085.06
4300,T003632,P01963,PR044,1,171.71
4301,T001236,P00608,PR037,8,3759.55
4302,T003755,P02641,PR001,3,279.56
4303,T001466,P02667,PR013,6,1255.24
4304,T004681,P01660,,9,2817.35
4305,T003610,P00420,PR026,8,2557.67
4306,T002595,P01928,PR007,7,3308.31
4307,T003461,P01650,PR038,2,499.63
4308,T001028,P02245,PR044,6,585.24
4309,T001724,P00580,PR009,1,283.95
4310,T001782,P02749,PR019,4,904.56
4311,T003615,P02378,PR011,1,51.53
4312,T002652,P02495,PR006,6,1739.84
4313,T002080,P01207,PR030,9,2426.56
4314,T003499,P01679,PR010,5,2330.66
4315,T001077,P01980,PR018,4,474.09
4316,T001782,P00702,PR037,9,2095.17
4317,T003132,P02336,PR022,8,3360.7
4318,T002076,P00965,PR023,3,958.06
4319,T004854,P00889,,2,597.08
4320,T003602,P02173,PR002,7,1711.4
4321,T004601,P00476,PR012,7,3057.85
4322,T002877,P02112,PR015,5,925.68
4323,T000722,P01716,PR026,6,944.88
4324,T002901,P00679,PR013,10,4871.55
4325,T001379,P02230,PR004,6,2443.14
4326,T001888,P00211,PR013,2,390.39
4327,T003253,P02630,,7,2947.75
4328,T000219,P00749,PR042,9,1175.83
4329,T001209,P02238,PR036,7,3258.4
4330,T004780,P01043,PR008,10,4395.82
4331,T004841,P01598,PR037,7,1616.66
4332,T001836,P02910,PR027,4,721.14
4333,T000997,P00684,PR012,8,693.41
4334,T003613,P01739,PR043,8,2458.29
4335,T004653,P00925,PR020,2,318.64
4336,T001436,P01241,PR023,7,2562.98
4337,T002015,P01359,,4,1308.67
4338,T002148,P00027,PR018,7,3340.96
4339,T002473,P00917,PR018,6,1298.19
4340,T002856,P00406,PR012,9,610.51
4341,T000997,P00417,PR016,5,2389.34
4342,T002728,P00063,PR012,7,638.85
4343,T002579,P01897,PR014,7,736.14
4344,T001618,P02461,PR028,9,953.04
4345,T004538,P02568,PR005,10,3797.68
4346,T004536,P01495,PR006,1,76.06
4347,T000948,P00829,PR039,7,2943.35
4348,T004400,P00907,PR020,6,694.82
4349,T002431,P02584,PR018,5,2084.58
4350,T002104,P00066,PR026,9,555.63
4351,T004434,P01498,PR044,5,2070.03
4352,T004185,P00877,PR026,4,716.14
4353,T003869,P00632,PR019,1,41.67
4354,T001596,P00203,PR045,4,1217.8
4355,T003881,P01408,PR049,3,1314.06
4356,T004393,P02744,,9,4046.74
4357,T004907,P01914,PR038,2,179.34
4358,T004890,P02982,,3,139.49
4359,T004268,P01624,PR012,10,2252.33
4360,T003170,P00628,,4,568.4
4361,T004456,P00162,PR029,9,2088.11
4362,T000740,P01176,PR001,6,1015.8
4363,T001568,P00514,PR022,5,2079.34
4364,T004026,P00151,PR017,6,1334.69
4365,T002322,P02876,PR002,6,161.4
4366,T004708,P02541,PR023,10,3708.19
4367,T004624,P02938,PR015,6,2503.09
4368,T002167,P00254,PR018,9,2254.68
4369,T001592,P02027,PR020,7,3070.38
4370,T003901,P02193,PR027,3,1306.9
4371,T003795,P02501,,4,88.88
4372,T000808,P02719,PR020,7,3060.31
4373,T003800,P02910,PR027,3,1444.72
4374,T000578,P02332,PR008,4,1556.74
4375,T004172,P00406,PR025,10,618.82
4376,T001051,P00892,PR004,7,2916.85
4377,T004503,P00312,PR012,9,860.79
4378,T001489,P00105,PR026,8,1372.66
4379,T004831,P00707,PR044,3,590.59
4380,T002507,P00409,,4,1792.98
4381,T002948,P01650,PR012,2,215.22
4382,T004498,P02832,PR045,4,318.11
4383,T000874,P01036,PR010,9,2706.13
4384,T003005,P01830,PR003,2,81.46
4385,T002680,P00622,PR018,2,989.89
4386,T002029,P01431,PR020,8,3475.25
4387,T004568,P00119,PR021,8,258.29
4388,T004087,P02266,PR048,8,299.5
4389,T000547,P02497,PR015,5,986.04
4390,T001450,P01962,PR043,1,402.64
4391,T003153,P00838,PR001,5,586.74
4392,T003197,P02360,PR014,8,2718.71
4393,T003715,P00339,PR046,4,1284.78
4394,T001291,P00211,PR045,7,875.56
4395,T000998,P02205,PR023,10,2995.33
4396,T004711,P02498,PR031,1,344.7
4397,T002396,P01243,PR008,7,1038.48
4398,T000618,P02321,PR028,6,1853.92
4399,T001728,P01725,PR049,2,142.52
4400,T003190,P02593,PR008,9,412.58
4401,T002489,P00774,PR029,9,2724.53
4402,T004465,P02644,PR015,4,1644.53
4403,T004250,P01445,PR045,1,422.76
4404,T001708,P00921,PR009,3,1338.51
4405,T000185,P00727,,7,3350.18
4406,T000448,P01959,,2,627.75
4407,T004968,P00476,PR047,3,408.12
4408,T000408,P01277,PR036,4,588.01
4409,T003674,P01130,PR045,9,449.24
4410,T003806,P01380,,10,4658.39
4411,T004365,P01167,PR028,9,623.97
4412,T001873,P02785,PR009,4,94.97
4413,T002529,P01331,PR007,9,965.92
4414,T001358,P02914,PR035,5,713.36
4415,T004725,P02438,PR027,6,2816.52
4416,T001857,P00560,PR010,3,835.86
4417,T000766,P00724,PR035,9,2975.67
4418,T004486,P02704,PR011,3,1267.84
4419,T000267,P00381,PR024,8,147.98
4420,T003305,P01578,PR034,1,136.45
4421,T001534,P01809,PR037,9,402.74
4422,T004015,P01527,PR028,3,110.56
4423,T001680,P02579,PR045,3,1247.15
4424,T003101,P00052,,1,25.93
4425,T002540,P00370,,10,4044.01
4426,T001519,P01026,PR018,2,348.03
4427,T003819,P00052,PR027,5,1712.42
4428,T001951,P02498,PR025,4,892.07
4429,T002911,P01364,PR042,3,433.64
4430,T000691,P01434,PR040,8,2227.66
4431,T000607,P00690,PR032,8,1782.81
4432,T001653,P01903,PR049,3,694.02
4433,T003571,P01134,PR003,4,1539.74
4434,T004254,P00259,PR004,7,199.08
4435,T002194,P02537,PR012,4,1422.1
4436,T002531,P00434,PR042,10,3398.36
4437,T001698,P01849,,1,287.26
4438,T000058,P00056,PR013,10,4602.98
4439,T002042,P00061,PR018,5,1817.08
4440,T004969,P00509,PR002,10,4571.12
4441,T004524,P00516,PR025,5,2164.84
4442,T002015,P02039,,4,779.73
4443,T002534,P02455,PR031,8,580.99
4444,T004510,P01201,,1,364.88
4445,T004463,P00416,PR037,8,2402.2
4446,T003042,P00327,PR014,10,2641.18
4447,T002214,P01459,PR023,10,3500.57
4448,T002311,P00678,,2,831.12
4449,T002518,P02053,PR036,7,1127.69
4450,T003241,P01699,PR049,4,1692.38
4451,T003648,P02417,PR034,4,1068.47
4452,T001465,P02560,PR049,3,1330.64
4453,T000621,P02883,PR008,6,2082.36
4454,T004504,P02438,PR018,6,1439.17
4455,T001168,P01130,PR041,2,439.92
4456,T004974,P01181,PR047,9,3961.72
4457,T000125,P01525,PR025,3,567.23
4458,T003302,P00906,,5,1427.67
4459,T002194,P00831,,6,1356.91
4460,T000348,P00431,PR015,8,3342
4461,T002280,P00348,PR048,10,1782.58
4462,T004805,P00229,PR008,6,1213.69
4463,T003160,P00068,PR030,9,3315.6
4464,T004824,P00296,PR038,9,2046.48
4465,T002277,P01221,PR011,3,1051.86
4466,T003738,P02468,PR050,2,791.19
4467,T002449,P02534,PR025,3,1059.46
4468,T002112,P02122,PR038,5,2047.38
4469,T002924,P02377,PR046,7,1832.62
4470,T003011,P02769,PR045,2,204.42
4471,T003235,P02185,PR042,6,2927.58
4472,T000149,P02498,PR036,5,2010.93
4473,T002647,P00311,PR046,9,744.71
4474,T001928,P01854,PR036,9,3882.91
4475,T002749,P01140,PR013,3,752.29
4476,T001256,P02195,PR035,7,1159.72
4477,T002775,P00079,,3,415.58
4478,T001732,P00590,PR040,9,1544.24
4479,T002071,P00634,PR025,9,1830.1
4480,T001570,P00839,PR032,7,3388.09
4481,T002478,P01952,PR016,10,3146.78
4482,T004175,P00599,PR005,9,1248.15
4483,T001891,P00357,PR050,6,230.38
4484,T003057,P00864,,5,1357.55
4485,T003572,P01366,,9,1547.9
4486,T000736,P01986,,4,1903.4
4487,T004941,P01679,PR021,8,1869.47
4488,T001743,P01959,PR027,4,622.46
4489,T002873,P01158,PR031,1,338.42
4490,T001511,P01649,PR014,4,531.14
4491,T001233,P01274,PR028,2,51.18
4492,T003650,P00240,PR038,4,1193.12
4493,T003843,P01789,PR044,10,4937.3
4494,T000245,P00376,PR010,3,483.86
4495,T000337,P02221,PR043,10,1113.99
4496,T002052,P00258,PR026,3,1400.77
4497,T001954,P01856,PR022,8,1921.72
4498,T002065,P01289,PR041,6,1560.38
4499,T000479,P02126,PR046,4,554.98
4500,T003985,P00150,PR018,5,653.63
4501,T001832,P02128,,3,1321.15
4502,T000023,P02121,PR046,2,335.99
4503,T003981,P02006,PR049,2,886.47
4504,T001449,P01039,,4,418.15
4505,T001009,P00909,,8,733.48
4506,T002401,P01255,,8,3835.88
4507,T003534,P02684,PR043,1,255.55
4508,T000812,P00461,PR026,10,3818.38
4509,T003021,P02211,PR006,2,762.01
4510,T002108,P01792,,6,2127.15
4511,T002195,P02217,PR048,10,2293.15
4512,T004002,P01546,PR039,6,2728.69
4513,T003384,P00443,PR015,9,3444.96
4514,T002099,P02106,PR044,8,1474.18
4515,T001572,P00405,PR043,4,297.39
4516,T002857,P01348,PR019,9,1065.76
4517,T004993,P00492,PR046,10,743.23
4518,T004062,P02610,PR022,1,379.28
4519,T001648,P01681,PR049,10,1367.05
4520,T003608,P01461,PR045,1,491.49
4521,T004511,P00826,PR004,1,36.59
4522,T001048,P00543,PR035,6,1049.25
4523,T001734,P00440,PR044,3,365.73
4524,T004372,P01655,,4,1052.63
4525,T004537,P00481,PR047,5,1139.23
4526,T002659,P01615,PR008,7,1608.49
4527,T000640,P01368,,3,527.42
4528,T003321,P01764,,4,135.28
4529,T000693,P00737,PR038,10,447.2
4530,T001966,P00549,PR049,9,1557
4531,T003479,P00930,,6,2170.89
4532,T004792,P00691,PR038,7,3170.57
4533,T000422,P01522,PR019,4,1500.74
4534,T002049,P00569,PR003,2,774.85
4535,T000800,P02535,PR018,4,1637.65
4536,T000404,P01617,PR041,6,235.26
4537,T002067,P01408,PR045,7,2981.36
4538,T001546,P00650,PR015,9,3159.95
4539,T001250,P02097,,6,98.69
4540,T004789,P02409,PR034,7,2659.82
4541,T004049,P02983,PR022,9,4247.02
4542,T002284,P01850,PR035,7,96.64
4543,T001534,P02757,PR017,1,128.13
4544,T003865,P01889,PR026,4,1497.55
4545,T004345,P02284,PR023,1,388.36
4546,T000905,P01176,PR045,2,974.67
4547,T002017,P00881,PR015,3,507.7
4548,T001511,P00602,PR048,4,504.55
4549,T001324,P00888,PR012,6,2884.39
4550,T001704,P01495,PR033,6,2316.96
4551,T000982,P00631,PR020,3,949.45
4552,T002949,P02608,,10,2107.64
4553,T001516,P00750,PR031,3,344.57
4554,T002513,P02038,,4,152.1
4555,T003707,P00791,PR033,6,960.39
4556,T004943,P01475,PR025,2,139.54
4557,T001080,P02459,PR044,2,854.21
4558,T004379,P00946,PR034,3,652.21
4559,T000472,P01700,PR032,8,845.47
4560,T003516,P02369,PR006,10,3010.41
4561,T000764,P01916,PR044,5,1822.1
4562,T001234,P00658,PR025,7,2824.89
4563,T002684,P00259,PR010,8,3733.48
4564,T002107,P01051,PR012,10,2364.49
4565,T000970,P01578,PR004,7,1352.55
4566,T003874,P00272,PR020,10,2279.67
4567,T002670,P02860,PR025,9,386.94
4568,T003014,P00741,PR045,1,258.88
4569,T004227,P01681,PR043,2,480.23
4570,T004384,P00100,PR024,10,1679.4
4571,T002826,P01587,PR022,6,1200.42
4572,T002047,P00727,PR005,7,256.56
4573,T000112,P00167,PR026,7,671.94
4574,T004449,P02249,PR048,2,828.18
4575,T000309,P00051,,6,2797.78
4576,T001113,P01060,PR026,10,1512.94
4577,T000818,P01727,PR013,5,2455.17
4578,T003777,P02184,,4,403.76
4579,T001695,P01968,PR037,10,1471.92
4580,T003144,P02440,PR039,7,1079.14
4581,T002858,P00842,PR042,7,700.33
4582,T001037,P02539,,1,81.02
4583,T000180,P01730,PR041,10,4843.94
4584,T002042,P01024,PR015,7,1230.2
4585,T004648,P02288,PR043,4,384.35
4586,T004627,P00323,PR022,6,702.47
4587,T000004,P00542,PR018,8,1643.65
4588,T004581,P01262,,9,4045.63
4589,T003637,P01168,PR031,8,2150.41
4590,T001976,P00692,PR050,8,2467.06
4591,T002894,P01204,,4,355.85
4592,T000340,P01655,PR041,7,1154.89
4593,T004357,P00484,PR022,9,2520.78
4594,T001556,P01787,PR013,10,3095.14
4595,T000508,P02873,PR047,2,975.75
4596,T003679,P02305,PR014,1,78.09
4597,T002744,P00892,PR035,5,1674.67
4598,T003444,P00880,,6,1124.09
4599,T001379,P01343,PR032,8,2713.62
4600,T003010,P02333,PR016,9,3825.04
4601,T002072,P01115,,7,764.63
4602,T000793,P02169,,1,389.97
4603,T003325,P02601,PR013,6,422.08
4604,T004111,P00910,PR030,3,456.15
4605,T001915,P01186,PR049,10,4053.52
4606,T003060,P00595,,1,336.33
4607,T001927,P01586,PR015,3,1438.65
4608,T000784,P00109,PR011,3,1352.75
4609,T003249,P00369,PR024,6,808.21
4610,T000284,P01917,,7,1267.85
4611,T002707,P00011,PR049,8,3984.86
4612,T001956,P02213,PR015,6,1805.77
4613,T000576,P02376,PR008,3,565.49
4614,T002232,P01467,PR016,2,452.06
4615,T001098,P01294,PR024,3,1230.63
4616,T002953,P01333,,7,2627.13
4617,T002052,P02081,PR028,9,3186.06
4618,T000771,P02474,PR007,3,1468.63
4619,T004080,P02189,PR037,4,1545.34
4620,T000380,P02335,,6,748.83
4621,T000292,P02021,PR002,2,66.74
4622,T001528,P02357,PR037,2,138.31
4623,T004946,P02008,PR029,8,3951.7
4624,T004950,P02095,PR041,4,282.23
4625,T000298,P01207,PR036,5,885.1
4626,T002864,P00755,PR021,7,214.8
4627,T001932,P02676,PR018,3,203.65
4628,T003963,P00574,,6,871.85
4629,T002623,P02610,PR037,10,1072.5
4630,T003298,P00214,PR016,1,135.77
4631,T004550,P01215,PR004,8,571.98
4632,T004723,P01201,PR034,10,1021.47
4633,T001154,P01318,PR028,10,662.47
4634,T001417,P01951,,9,2111.14
4635,T000484,P00264,PR026,4,1911.75
4636,T004157,P01401,PR006,10,4533.7
4637,T001433,P02394,PR010,4,1565.99
4638,T004417,P02663,,3,1231.6
4639,T000600,P00673,PR048,6,2302.05
4640,T003266,P02266,PR027,3,708.75
4641,T001795,P01750,PR012,3,274.17
4642,T001651,P02607,PR026,8,2385.98
4643,T003584,P00551,PR003,8,1114.83
4644,T001086,P01240,PR033,7,3299.8
4645,T000311,P02800,PR016,7,2181.95
4646,T004563,P02365,PR022,9,3857.88
4647,T001211,P01577,,4,801.66
4648,T004611,P01568,PR022,2,584.96
4649,T003798,P02996,PR019,3,427.2
4650,T003026,P00612,PR038,6,2606.75
4651,T004237,P01112,PR038,8,2718.04
4652,T001271,P02315,PR007,9,107.04
4653,T001946,P00744,PR041,3,905.72
4654,T002153,P02552,,4,1336.24
4655,T002549,P01256,PR002,4,1775.14
4656,T003306,P01335,PR024,4,98.99
4657,T000379,P02898,PR014,2,101.22
4658,T001590,P02464,PR043,1,459.53
4659,T004412,P01082,PR008,5,819.19
4660,T001235,P00207,PR009,1,218.66
4661,T003317,P01293,PR028,5,2390.08
4662,T001324,P00194,PR048,1,208.79
4663,T004398,P02390,PR040,7,1800.21
4664,T004552,P00248,PR022,2,76.9
4665,T001838,P01783,PR009,4,289.97
4666,T004775,P01561,PR040,10,2407.64
4667,T001626,P00154,PR023,2,630.32
4668,T004523,P01322,PR023,1,191.5
4669,T001292,P02989,PR044,1,43.27
4670,T004347,P00054,PR015,9,1213.14
4671,T001956,P00774,,6,2812.18
4672,T000822,P02948,PR009,4,421.85
4673,T000518,P00195,PR022,2,113.68
